"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","0","Stratum_1"," [count*km2/km2]",1446771.14844049,241893.305254802,0.200630074237797
"1","1","Stratum_1"," [count*km2/km2]",1232107.01509543,203853.637874735,0.189492911479815
"1","2","Stratum_1"," [count*km2/km2]",1234408.14225949,217174.388221798,0.214520041209523
"1","3","Stratum_1"," [count*km2/km2]",1867643.88620974,297895.822409551,0.179448614815807
"1","4","Stratum_1"," [count*km2/km2]",1253726.58561572,213774.740836291,0.192591940229292
"1","5","Stratum_1"," [count*km2/km2]",1048191.84195313,182454.507773878,0.208088334559725
"1","6","Stratum_1"," [count*km2/km2]",1255445.70961899,216294.697207492,0.201270932121951
"1","7","Stratum_1"," [count*km2/km2]",1063044.7697835,181351.649930027,0.197036657193677
"1","8","Stratum_1"," [count*km2/km2]",927999.878086994,164041.638556687,0.210296574041481
"1","9","Stratum_1"," [count*km2/km2]",1111694.86645287,186804.243250455,0.190569245009006
"1","10","Stratum_1"," [count*km2/km2]",974736.448319205,173574.161627458,0.200010145729832
"1","11","Stratum_1"," [count*km2/km2]",799015.683221875,145094.110704122,0.213878750811214
"1","12","Stratum_1"," [count*km2/km2]",945636.785148087,162621.408650305,0.19383610692122
"1","13","Stratum_1"," [count*km2/km2]",807245.132139064,149135.48775368,0.207206682120428
"1","14","Stratum_1"," [count*km2/km2]",852941.63570701,158170.933945916,0.217190955280346
"1","15","Stratum_1"," [count*km2/km2]",1190354.53582891,199138.377034932,0.183230449353301
"1","16","Stratum_1"," [count*km2/km2]",987872.854730507,179616.385562013,0.202438526631105
"1","17","Stratum_1"," [count*km2/km2]",829269.241182706,154618.700350578,0.218968926703461
"1","18","Stratum_1"," [count*km2/km2]",1081154.77874673,184800.119508564,0.192401051410976
"1","19","Stratum_1"," [count*km2/km2]",933782.38609797,166896.446011742,0.199165782985459
"1","20","Stratum_1"," [count*km2/km2]",911220.831377568,168044.975810732,0.21679953165035
"1","21","Stratum_1"," [count*km2/km2]",1296427.04242956,225933.593234177,0.192758045052709
"1","22","Stratum_1"," [count*km2/km2]",957991.695214562,174642.350223701,0.202406436874007
"1","23","Stratum_1"," [count*km2/km2]",948405.907526057,174593.920907044,0.213705099967798
"1","24","Stratum_1"," [count*km2/km2]",993897.606645357,176129.633292957,0.20144767057586
"1","25","Stratum_1"," [count*km2/km2]",912698.745451174,161531.862328266,0.194929015508665
"1","26","Stratum_1"," [count*km2/km2]",878284.13812105,160293.753099193,0.210685038647725
"1","27","Stratum_1"," [count*km2/km2]",987627.804834247,161581.048683532,0.178883043728802
"1","28","Stratum_1"," [count*km2/km2]",695745.841730071,126714.408183434,0.203355622275286
"1","29","Stratum_1"," [count*km2/km2]",678157.674286343,124998.554785774,0.212374890015239
"1","30","Stratum_1"," [count*km2/km2]",885328.95290416,148697.920644323,0.183279308893138
"1","31","Stratum_1"," [count*km2/km2]",741439.852967484,133683.884365906,0.198017224811182
"1","32","Stratum_1"," [count*km2/km2]",710522.266087594,130126.062493804,0.211548124089734
"1","33","Stratum_1"," [count*km2/km2]",1001318.46174525,170520.303463484,0.188672779045735
"1","34","Stratum_1"," [count*km2/km2]",838372.485904479,142986.441532611,0.18663787069528
"1","35","Stratum_1"," [count*km2/km2]",819620.233780128,145364.176084098,0.204130617276048
"1","36","Stratum_1"," [count*km2/km2]",1000659.0330454,165847.86706869,0.183894142740757
"1","37","Stratum_1"," [count*km2/km2]",829186.140184572,143572.998704118,0.191051286032222
"1","38","Stratum_1"," [count*km2/km2]",780445.758908228,137919.842707227,0.202541676900015
"1","39","Stratum_1"," [count*km2/km2]",1127983.28548993,187576.752283462,0.183383997603754
"1","40","Stratum_1"," [count*km2/km2]",794351.385942622,139161.721200796,0.193286363258977
"1","41","Stratum_1"," [count*km2/km2]",892960.571906533,156619.442868204,0.202444846315592
"1","42","Stratum_1"," [count*km2/km2]",1069507.94638263,182687.379454861,0.195208518236178
"1","43","Stratum_1"," [count*km2/km2]",1059693.70452546,182136.748250279,0.190802613523692
"1","44","Stratum_1"," [count*km2/km2]",1017906.39387339,176361.451650101,0.20095058036104
"1","45","Stratum_1"," [count*km2/km2]",1477217.8962883,223050.850479457,0.1653862034214
"1","46","Stratum_1"," [count*km2/km2]",1266767.60454331,199077.241182073,0.173197042768461
"1","47","Stratum_1"," [count*km2/km2]",1151218.19394259,191450.84766108,0.194154550285752
"1","48","Stratum_1"," [count*km2/km2]",1728925.94562748,248861.495118882,0.159955917883021
"1","49","Stratum_1"," [count*km2/km2]",1321458.31626725,217946.424820252,0.182438583330443
"1","50","Stratum_1"," [count*km2/km2]",1276278.01705688,213332.166818543,0.194160780382786
"1","51","Stratum_1"," [count*km2/km2]",1702878.11438432,273476.92389164,0.180235983074006
"1","52","Stratum_1"," [count*km2/km2]",1656839.53213673,268607.991953072,0.178034009289299
"1","53","Stratum_1"," [count*km2/km2]",1429445.45039286,240531.559616877,0.195436048556686
"1","54","Stratum_1"," [count*km2/km2]",2011122.58008859,319874.20435391,0.174304288133399
"1","55","Stratum_1"," [count*km2/km2]",1905127.07756994,305707.950756859,0.177704411809498
"1","56","Stratum_1"," [count*km2/km2]",1803072.99043735,292177.341550068,0.187808661971818
"1","57","Stratum_1"," [count*km2/km2]",2300863.25770399,354617.089410064,0.173268724321394
"1","58","Stratum_1"," [count*km2/km2]",1960605.49895519,315080.987249278,0.178916159442654
"1","59","Stratum_1"," [count*km2/km2]",2120239.2465065,341127.040795102,0.188208878454127
"1","60","Stratum_1"," [count*km2/km2]",2673276.79270333,396547.578061005,0.163957292589331
"1","61","Stratum_1"," [count*km2/km2]",2660737.54924765,418174.28272973,0.171863878098234
"1","62","Stratum_1"," [count*km2/km2]",2539680.4084216,396552.623184827,0.181815575884228
"1","63","Stratum_1"," [count*km2/km2]",2581592.81510052,425693.727749,0.191828099803851
"1","64","Stratum_1"," [count*km2/km2]",4105978.90216979,670156.54230456,0.178095291333122
"1","65","Stratum_1"," [count*km2/km2]",2683435.8739475,433783.393366618,0.189216556246082
"1","66","Stratum_1"," [count*km2/km2]",2975655.52813056,440949.759881585,0.16512569761941
"1","67","Stratum_1"," [count*km2/km2]",2604372.05324328,415866.608833758,0.174945333792575
"1","68","Stratum_1"," [count*km2/km2]",2681920.93153458,416973.963369676,0.181345432066113
"1","69","Stratum_1"," [count*km2/km2]",2908019.49528548,457804.82197686,0.180363801444958
"1","70","Stratum_1"," [count*km2/km2]",2283536.7415605,369553.58123624,0.180406059478198
"1","71","Stratum_1"," [count*km2/km2]",2747745.3189566,450261.445212342,0.192860875286076
"1","72","Stratum_1"," [count*km2/km2]",3084643.48879391,481508.189109182,0.177771164812464
"1","73","Stratum_1"," [count*km2/km2]",2986454.33920144,507372.760118274,0.189014200025474
"1","74","Stratum_1"," [count*km2/km2]",2722416.85815846,465232.103341768,0.204446639600491
"1","75","Stratum_1"," [count*km2/km2]",3058573.01919114,481848.965402142,0.183384826844519
"1","76","Stratum_1"," [count*km2/km2]",3167509.80252495,483437.378446131,0.184373304668809
"1","77","Stratum_1"," [count*km2/km2]",2971302.84294151,483506.960811418,0.195643174960731
"1","78","Stratum_1"," [count*km2/km2]",4016024.02758084,670104.419755799,0.18847244513925
"1","79","Stratum_1"," [count*km2/km2]",3108209.4710358,479169.16582462,0.17162149779057
"1","80","Stratum_1"," [count*km2/km2]",3004359.84493621,490365.393544327,0.188797269856172
"1","81","Stratum_1"," [count*km2/km2]",3209302.86273625,531395.983568504,0.189264997430989
"1","82","Stratum_1"," [count*km2/km2]",2690044.86135681,474895.550994442,0.197728268549661
"1","83","Stratum_1"," [count*km2/km2]",2982221.82786538,508430.411500332,0.202474726684603
"1","84","Stratum_1"," [count*km2/km2]",3271051.22335903,553871.382494859,0.19449888605152
"1","85","Stratum_1"," [count*km2/km2]",3767133.72978205,704372.899877982,0.220067761140478
"1","86","Stratum_1"," [count*km2/km2]",3225387.44798651,570665.49446838,0.208912612936268
"1","87","Stratum_1"," [count*km2/km2]",3206348.41745718,545872.701711169,0.194801234209994
"1","88","Stratum_1"," [count*km2/km2]",2416106.76495702,419379.93578928,0.19769872771093
"1","89","Stratum_1"," [count*km2/km2]",3185691.17815019,583165.151708253,0.218288672959141
"1","90","Stratum_1"," [count*km2/km2]",3556227.62638078,693798.537352754,0.233172530287979
"1","91","Stratum_1"," [count*km2/km2]",2827944.13265366,610839.59981938,0.265578826888372
"1","92","Stratum_1"," [count*km2/km2]",3211935.82049624,705462.309577988,0.270853869659732
"1","93","Stratum_1"," [count*km2/km2]",2851077.52592987,640951.204732759,0.272626204864443
"1","94","Stratum_1"," [count*km2/km2]",3804309.07446794,998658.959034211,0.32996432844135
"1","95","Stratum_1"," [count*km2/km2]",2850701.05522246,704876.623769165,0.31202550111219
"1","96","Stratum_1"," [count*km2/km2]",3192732.56535351,811199.244621343,0.309807152736649
"1","97","Stratum_1"," [count*km2/km2]",3650326.3735545,1025673.58721522,0.357327023332475
"1","98","Stratum_1"," [count*km2/km2]",3308936.18408677,932499.535339407,0.358246438182503
"1","99","Stratum_1"," [count*km2/km2]",3313348.67072004,923487.887482566,0.3431336047801
"1","100","Stratum_1"," [count*km2/km2]",2798628.1876748,823118.675680028,0.379296068445415
"1","101","Stratum_1"," [count*km2/km2]",2911807.55547227,874318.386313868,0.385395229698019
"1","0","Stratum_2"," [count*km2/km2]",89418.8649899478,22686.7983160222,0.301344043321736
"1","1","Stratum_2"," [count*km2/km2]",87271.0044872632,25049.8620975967,0.345909437583294
"1","2","Stratum_2"," [count*km2/km2]",78067.6779057723,20634.0011974665,0.304087453948072
"1","3","Stratum_2"," [count*km2/km2]",108718.616686871,27205.4838107506,0.279144875717974
"1","4","Stratum_2"," [count*km2/km2]",80265.1291211422,23519.9942843584,0.341464303505187
"1","5","Stratum_2"," [count*km2/km2]",65268.1321906058,17843.7454427849,0.305523162554771
"1","6","Stratum_2"," [count*km2/km2]",85720.352682466,22291.2196950919,0.292684275440624
"1","7","Stratum_2"," [count*km2/km2]",71185.8215085729,21632.0870675581,0.35230613583422
"1","8","Stratum_2"," [count*km2/km2]",54025.7588276911,15375.2919069689,0.322949379190668
"1","9","Stratum_2"," [count*km2/km2]",59335.0356775994,16374.6401391755,0.311937490442806
"1","10","Stratum_2"," [count*km2/km2]",52994.1041698993,16180.4237841876,0.350323393547613
"1","11","Stratum_2"," [count*km2/km2]",46474.9034174626,13432.6309161767,0.320303349169305
"1","12","Stratum_2"," [count*km2/km2]",53300.7590392825,14724.6177322362,0.308229762504329
"1","13","Stratum_2"," [count*km2/km2]",46124.0905695004,14761.9375401785,0.364093467334983
"1","14","Stratum_2"," [count*km2/km2]",38718.0757535971,11360.154569646,0.326528352556615
"1","15","Stratum_2"," [count*km2/km2]",60874.4446140952,16360.5099880053,0.295364614608647
"1","16","Stratum_2"," [count*km2/km2]",47377.0823337067,14862.0314574645,0.356555058467488
"1","17","Stratum_2"," [count*km2/km2]",40226.5252509382,12102.02663883,0.334428932088399
"1","18","Stratum_2"," [count*km2/km2]",59933.9481011589,16701.0037994097,0.304879143187912
"1","19","Stratum_2"," [count*km2/km2]",56913.0746111252,17676.8831509562,0.350928382655908
"1","20","Stratum_2"," [count*km2/km2]",45169.7960593331,13294.815588782,0.328583381805895
"1","21","Stratum_2"," [count*km2/km2]",63182.8973625125,17017.8983081226,0.292524086487913
"1","22","Stratum_2"," [count*km2/km2]",62527.9178901472,19656.7923356815,0.351490953903188
"1","23","Stratum_2"," [count*km2/km2]",55429.8889639375,15611.1564071722,0.303679973581874
"1","24","Stratum_2"," [count*km2/km2]",61560.1687030921,16489.5562322983,0.285079565174327
"1","25","Stratum_2"," [count*km2/km2]",60180.7228496715,19707.0443307319,0.363135327626223
"1","26","Stratum_2"," [count*km2/km2]",59762.7594561572,17712.5737021596,0.313871896303003
"1","27","Stratum_2"," [count*km2/km2]",59064.1853702411,16481.7408275111,0.301241448793217
"1","28","Stratum_2"," [count*km2/km2]",46167.5283553175,15298.930243618,0.369467181483094
"1","29","Stratum_2"," [count*km2/km2]",38220.7133499395,11797.9079864357,0.340031389197586
"1","30","Stratum_2"," [count*km2/km2]",44159.0213991351,12571.8832468865,0.308517427276142
"1","31","Stratum_2"," [count*km2/km2]",43131.0872700402,14586.6283292472,0.3771235028806
"1","32","Stratum_2"," [count*km2/km2]",38561.6766944671,12510.0634215536,0.356216320487075
"1","33","Stratum_2"," [count*km2/km2]",63748.2145784919,18679.5821195173,0.31365913657795
"1","34","Stratum_2"," [count*km2/km2]",49779.6696510432,16977.0362032649,0.379755734580972
"1","35","Stratum_2"," [count*km2/km2]",47607.9133329013,13735.0478539919,0.309361022725444
"1","36","Stratum_2"," [count*km2/km2]",61352.7518851014,16324.9357566815,0.282708471776001
"1","37","Stratum_2"," [count*km2/km2]",57837.3160455673,18841.4313126625,0.361658743976992
"1","38","Stratum_2"," [count*km2/km2]",46899.6103468355,13620.2136872624,0.316126053107054
"1","39","Stratum_2"," [count*km2/km2]",85515.1637396934,24353.8656430985,0.308107644661923
"1","40","Stratum_2"," [count*km2/km2]",70161.1320732283,23061.3767123066,0.366015429647635
"1","41","Stratum_2"," [count*km2/km2]",77794.5586989393,23173.9247048734,0.313885520576564
"1","42","Stratum_2"," [count*km2/km2]",78981.9544678401,23176.5565162302,0.320502166386496
"1","43","Stratum_2"," [count*km2/km2]",78925.9042638211,26418.7482685262,0.375081365197179
"1","44","Stratum_2"," [count*km2/km2]",88700.9112062471,26961.4492048587,0.320567936246068
"1","45","Stratum_2"," [count*km2/km2]",92563.4243614663,25201.7103285645,0.294976536951994
"1","46","Stratum_2"," [count*km2/km2]",81264.7536378263,25331.4050521124,0.353372192180796
"1","47","Stratum_2"," [count*km2/km2]",75777.081797256,20590.4052835967,0.298417326213486
"1","48","Stratum_2"," [count*km2/km2]",135794.709411356,31649.018154656,0.243812336303302
"1","49","Stratum_2"," [count*km2/km2]",95586.689799037,29999.7339185873,0.355886704393884
"1","50","Stratum_2"," [count*km2/km2]",88624.3886678479,23473.1492820249,0.28691235920625
"1","51","Stratum_2"," [count*km2/km2]",117540.376762625,29755.6760022575,0.272706828518868
"1","52","Stratum_2"," [count*km2/km2]",116696.300438693,34824.8157436143,0.336739969352525
"1","53","Stratum_2"," [count*km2/km2]",93654.4161034995,23729.3202860142,0.27439526705555
"1","54","Stratum_2"," [count*km2/km2]",156359.062509182,38239.7789533972,0.258785630206418
"1","55","Stratum_2"," [count*km2/km2]",154564.836658068,47689.9534284972,0.352147931085576
"1","56","Stratum_2"," [count*km2/km2]",174043.319829403,40559.2886259698,0.244580174288022
"1","57","Stratum_2"," [count*km2/km2]",154715.48809995,32458.550733721,0.225530801564988
"1","58","Stratum_2"," [count*km2/km2]",164497.807547996,49387.6506174235,0.34463454523112
"1","59","Stratum_2"," [count*km2/km2]",215472.784670583,56540.720091019,0.282351871033838
"1","60","Stratum_2"," [count*km2/km2]",297832.440426886,59175.4048840525,0.203433841536635
"1","61","Stratum_2"," [count*km2/km2]",213974.300274019,66719.3534643269,0.357224534189898
"1","62","Stratum_2"," [count*km2/km2]",238862.25998434,54407.937626239,0.2456243268001
"1","63","Stratum_2"," [count*km2/km2]",192384.625141278,41434.6265410219,0.232415412755607
"1","64","Stratum_2"," [count*km2/km2]",233722.70474031,62604.8193917495,0.303548142609757
"1","65","Stratum_2"," [count*km2/km2]",215577.428019122,51240.1992128487,0.26093544953016
"1","66","Stratum_2"," [count*km2/km2]",281377.589981218,51261.7999865716,0.189630869939893
"1","67","Stratum_2"," [count*km2/km2]",194985.777399601,56466.3551634814,0.33397119912398
"1","68","Stratum_2"," [count*km2/km2]",174248.67209214,39929.6528038984,0.255506926980033
"1","69","Stratum_2"," [count*km2/km2]",213577.742395168,44224.943652257,0.220854374548246
"1","70","Stratum_2"," [count*km2/km2]",179857.229676412,49510.7997872954,0.318638243367474
"1","71","Stratum_2"," [count*km2/km2]",160948.161980494,37753.7892122285,0.263728866213066
"1","72","Stratum_2"," [count*km2/km2]",200341.558329429,43525.5485117573,0.234721835845399
"1","73","Stratum_2"," [count*km2/km2]",193674.798974614,52648.8341583654,0.31564665725992
"1","74","Stratum_2"," [count*km2/km2]",145922.167430586,36420.4654468929,0.289459865466797
"1","75","Stratum_2"," [count*km2/km2]",152960.248345508,32203.1787867214,0.233494631788246
"1","76","Stratum_2"," [count*km2/km2]",170841.902679197,45743.7775090268,0.31120857581223
"1","77","Stratum_2"," [count*km2/km2]",165266.908604471,38083.1143617037,0.26182301371156
"1","78","Stratum_2"," [count*km2/km2]",202910.870871383,41940.1311781145,0.221062090803705
"1","79","Stratum_2"," [count*km2/km2]",175943.93666814,48505.322446955,0.322586369553058
"1","80","Stratum_2"," [count*km2/km2]",129650.587270298,31844.8545323626,0.278690115897523
"1","81","Stratum_2"," [count*km2/km2]",146866.130060893,32926.4293403428,0.252426731796617
"1","82","Stratum_2"," [count*km2/km2]",153406.007705609,42856.7969651723,0.330075493346907
"1","83","Stratum_2"," [count*km2/km2]",134497.685273233,34035.3945036353,0.298678936842449
"1","84","Stratum_2"," [count*km2/km2]",196597.630700231,48341.9073773505,0.265026113576918
"1","85","Stratum_2"," [count*km2/km2]",161904.957941849,47773.1811873821,0.350399576810669
"1","86","Stratum_2"," [count*km2/km2]",140018.164992417,41689.5633550139,0.358840585711899
"1","87","Stratum_2"," [count*km2/km2]",133042.050772698,31569.6333877531,0.269962874105925
"1","88","Stratum_2"," [count*km2/km2]",136695.997974825,40162.7009907968,0.354500813642645
"1","89","Stratum_2"," [count*km2/km2]",118621.016316104,32967.4500212809,0.336908575144208
"1","90","Stratum_2"," [count*km2/km2]",177156.810968831,54519.737097186,0.374006754569922
"1","91","Stratum_2"," [count*km2/km2]",146647.607502621,49701.9231744137,0.41878300762826
"1","92","Stratum_2"," [count*km2/km2]",137080.260041019,48145.6829652052,0.448190442501756
"1","93","Stratum_2"," [count*km2/km2]",161041.074251417,53212.9477090857,0.405738841069879
"1","94","Stratum_2"," [count*km2/km2]",145822.76390224,54228.0724899503,0.468021537450374
"1","95","Stratum_2"," [count*km2/km2]",137238.981585787,51644.0699120842,0.482631659065254
"1","96","Stratum_2"," [count*km2/km2]",157082.349769923,56215.3037598038,0.446266396130678
"1","97","Stratum_2"," [count*km2/km2]",147069.830185427,57726.6412884657,0.506143056566955
"1","98","Stratum_2"," [count*km2/km2]",131194.862768278,53564.4269046031,0.534282068093444
"1","99","Stratum_2"," [count*km2/km2]",171357.356148793,67719.7070927072,0.501492330877043
"1","100","Stratum_2"," [count*km2/km2]",142376.076426886,59695.6022515794,0.552001402267973
"1","101","Stratum_2"," [count*km2/km2]",136028.858489706,58536.9379736523,0.573632612998484
"1","0","Stratum_3"," [count*km2/km2]",1357352.28345054,236093.747891127,0.20886175639341
"1","1","Stratum_3"," [count*km2/km2]",1144836.01060817,195801.062683766,0.195143889835753
"1","2","Stratum_3"," [count*km2/km2]",1156340.46435372,212624.341088067,0.225114137480417
"1","3","Stratum_3"," [count*km2/km2]",1758925.26952287,292129.281181292,0.186950548873115
"1","4","Stratum_3"," [count*km2/km2]",1173461.45649458,206701.472733525,0.198539859053462
"1","5","Stratum_3"," [count*km2/km2]",982923.709762524,178753.869671709,0.218416342255262
"1","6","Stratum_3"," [count*km2/km2]",1169725.35693653,210840.428135226,0.21116072332972
"1","7","Stratum_3"," [count*km2/km2]",991858.948274928,175128.623274637,0.203876399587641
"1","8","Stratum_3"," [count*km2/km2]",873974.119259303,160630.398678792,0.219308596858954
"1","9","Stratum_3"," [count*km2/km2]",1052359.83077527,183355.593866243,0.197634689398637
"1","10","Stratum_3"," [count*km2/km2]",921742.344149305,169140.738726313,0.205857559223981
"1","11","Stratum_3"," [count*km2/km2]",752540.779804413,142220.277580129,0.223456218299476
"1","12","Stratum_3"," [count*km2/km2]",892336.026108805,159376.141813749,0.2014380391571
"1","13","Stratum_3"," [count*km2/km2]",761121.041569563,143903.994121697,0.211873315178601
"1","14","Stratum_3"," [count*km2/km2]",814223.559953412,155812.217544515,0.22468592464808
"1","15","Stratum_3"," [count*km2/km2]",1129480.09121481,195677.600009797,0.189715166761683
"1","16","Stratum_3"," [count*km2/km2]",940495.772396801,175466.808986612,0.207510213490841
"1","17","Stratum_3"," [count*km2/km2]",789042.715931768,152082.195484805,0.227010540140096
"1","18","Stratum_3"," [count*km2/km2]",1021220.83064557,180947.070829083,0.199783622311045
"1","19","Stratum_3"," [count*km2/km2]",876869.311486845,161839.001573164,0.205482253247826
"1","20","Stratum_3"," [count*km2/km2]",866051.035318235,165231.66737395,0.224910294682913
"1","21","Stratum_3"," [count*km2/km2]",1233244.14506704,222224.238863115,0.199495024666253
"1","22","Stratum_3"," [count*km2/km2]",895463.777324415,169011.260051244,0.209455950127567
"1","23","Stratum_3"," [count*km2/km2]",892976.01856212,171417.982618282,0.223906422964074
"1","24","Stratum_3"," [count*km2/km2]",932337.437942265,172677.496367575,0.211490797362159
"1","25","Stratum_3"," [count*km2/km2]",852518.022601502,156024.899526405,0.201478165496944
"1","26","Stratum_3"," [count*km2/km2]",818521.378664893,156848.314719614,0.222672791109131
"1","27","Stratum_3"," [count*km2/km2]",928563.619464006,158100.948262968,0.186315685149335
"1","28","Stratum_3"," [count*km2/km2]",649578.313374754,121857.698073162,0.209482150181412
"1","29","Stratum_3"," [count*km2/km2]",639936.960936403,122292.709182172,0.220793388633112
"1","30","Stratum_3"," [count*km2/km2]",841169.931505024,146133.212963877,0.189643180652161
"1","31","Stratum_3"," [count*km2/km2]",698308.765697444,129383.5907994,0.203294672061916
"1","32","Stratum_3"," [count*km2/km2]",671960.589393127,127587.672399789,0.219981020482114
"1","33","Stratum_3"," [count*km2/km2]",937570.247166758,166705.097714217,0.197462949978574
"1","34","Stratum_3"," [count*km2/km2]",788592.816253436,138424.495507621,0.191879990923857
"1","35","Stratum_3"," [count*km2/km2]",772012.320447226,142713.95065687,0.2137346942099
"1","36","Stratum_3"," [count*km2/km2]",939306.281160301,162786.512886671,0.192847325011093
"1","37","Stratum_3"," [count*km2/km2]",771348.824139004,138256.110866324,0.197680417183297
"1","38","Stratum_3"," [count*km2/km2]",733546.148561393,135125.667548946,0.211841956847596
"1","39","Stratum_3"," [count*km2/km2]",1042468.12175024,181798.779341034,0.192620204448638
"1","40","Stratum_3"," [count*km2/km2]",724190.253869393,132376.585694783,0.201495523989763
"1","41","Stratum_3"," [count*km2/km2]",815166.013207594,151627.850070728,0.216669766556511
"1","42","Stratum_3"," [count*km2/km2]",990525.991914792,177713.500467793,0.20579545016254
"1","43","Stratum_3"," [count*km2/km2]",980767.800261636,174749.675103899,0.197647687826909
"1","44","Stratum_3"," [count*km2/km2]",929205.482667147,171185.637087359,0.215726550901514
"1","45","Stratum_3"," [count*km2/km2]",1384654.47192683,218085.307062014,0.172640973635523
"1","46","Stratum_3"," [count*km2/km2]",1185502.85090549,192329.429828871,0.178455983690494
"1","47","Stratum_3"," [count*km2/km2]",1075441.11214533,186993.656074976,0.20390207453127
"1","48","Stratum_3"," [count*km2/km2]",1593131.23621613,242918.683080047,0.17034922227082
"1","49","Stratum_3"," [count*km2/km2]",1225871.62646822,209335.692987145,0.188534108113073
"1","50","Stratum_3"," [count*km2/km2]",1187653.62838904,208436.293269987,0.20496686267338
"1","51","Stratum_3"," [count*km2/km2]",1585337.73762169,267411.320664499,0.189893859876766
"1","52","Stratum_3"," [count*km2/km2]",1540143.23169804,259051.657208942,0.184335387698496
"1","53","Stratum_3"," [count*km2/km2]",1335791.03428936,235754.44854028,0.206031436747176
"1","54","Stratum_3"," [count*km2/km2]",1854763.51757941,311832.636631141,0.184802634877391
"1","55","Stratum_3"," [count*km2/km2]",1750562.24091188,293362.086490748,0.185099188600024
"1","56","Stratum_3"," [count*km2/km2]",1629029.67060795,284714.835178725,0.204847638743377
"1","57","Stratum_3"," [count*km2/km2]",2146147.76960404,349421.248916517,0.183643986755628
"1","58","Stratum_3"," [count*km2/km2]",1796107.69140719,302223.416524825,0.186817200267865
"1","59","Stratum_3"," [count*km2/km2]",1904766.46183592,329853.760533657,0.204593128594981
"1","60","Stratum_3"," [count*km2/km2]",2375444.35227644,385758.008489928,0.181301109024156
"1","61","Stratum_3"," [count*km2/km2]",2446763.24897364,401750.979760717,0.178842139903818
"1","62","Stratum_3"," [count*km2/km2]",2300818.14843726,385921.648869039,0.196942817374093
"1","63","Stratum_3"," [count*km2/km2]",2389208.18995925,417019.620081575,0.204334905501821
"1","64","Stratum_3"," [count*km2/km2]",3872256.19742948,653620.972829234,0.183773478994113
"1","65","Stratum_3"," [count*km2/km2]",2467858.44592839,422962.747118763,0.201780543238331
"1","66","Stratum_3"," [count*km2/km2]",2694277.93814934,432038.605386699,0.180011259405567
"1","67","Stratum_3"," [count*km2/km2]",2409386.27584367,398435.099539012,0.180446784115188
"1","68","Stratum_3"," [count*km2/km2]",2507672.25944244,410057.687752586,0.191342216443814
"1","69","Stratum_3"," [count*km2/km2]",2694441.75289031,450019.777962905,0.192481872926445
"1","70","Stratum_3"," [count*km2/km2]",2103679.51188408,355428.325832852,0.187752154034395
"1","71","Stratum_3"," [count*km2/km2]",2586797.1569761,443586.357935345,0.202413134182088
"1","72","Stratum_3"," [count*km2/km2]",2884301.93046448,474487.69517988,0.18805372146955
"1","73","Stratum_3"," [count*km2/km2]",2792779.54022683,492744.338486102,0.195726589427189
"1","74","Stratum_3"," [count*km2/km2]",2576494.69072788,458177.439637399,0.213131042713236
"1","75","Stratum_3"," [count*km2/km2]",2905612.77084563,475834.014205648,0.191127872198403
"1","76","Stratum_3"," [count*km2/km2]",2996667.89984575,469352.122427023,0.189631871151263
"1","77","Stratum_3"," [count*km2/km2]",2806035.93433703,477169.479209688,0.205153198563535
"1","78","Stratum_3"," [count*km2/km2]",3813113.15670946,664800.780101367,0.197520573245154
"1","79","Stratum_3"," [count*km2/km2]",2932265.53436766,466576.520998785,0.176623308642904
"1","80","Stratum_3"," [count*km2/km2]",2874709.25766591,485509.495442177,0.195529825913943
"1","81","Stratum_3"," [count*km2/km2]",3062436.73267536,525675.89964772,0.196349733095446
"1","82","Stratum_3"," [count*km2/km2]",2536638.8536512,463360.633259269,0.203951200352773
"1","83","Stratum_3"," [count*km2/km2]",2847724.14259215,502702.323427987,0.209710276495421
"1","84","Stratum_3"," [count*km2/km2]",3074453.5926588,545423.268595974,0.204640156396422
"1","85","Stratum_3"," [count*km2/km2]",3605228.7718402,693223.689499751,0.226220621760154
"1","86","Stratum_3"," [count*km2/km2]",3085369.28299409,563567.30507149,0.215478656796651
"1","87","Stratum_3"," [count*km2/km2]",3073306.36668449,540933.516083673,0.20144527534609
"1","88","Stratum_3"," [count*km2/km2]",2279410.7669822,407753.116209701,0.203062830500318
"1","89","Stratum_3"," [count*km2/km2]",3067070.16183408,576314.525655445,0.223926335234613
"1","90","Stratum_3"," [count*km2/km2]",3379070.81541195,677566.167762638,0.239447989423725
"1","91","Stratum_3"," [count*km2/km2]",2681296.52515104,590855.971945745,0.270867180240841
"1","92","Stratum_3"," [count*km2/km2]",3074855.56045522,687406.841734425,0.275275004457957
"1","93","Stratum_3"," [count*km2/km2]",2690036.45167845,617792.915971159,0.278300776231442
"1","94","Stratum_3"," [count*km2/km2]",3658486.3105657,975220.309174461,0.335046680368298
"1","95","Stratum_3"," [count*km2/km2]",2713462.07363668,681978.460881767,0.316900047387568
"1","96","Stratum_3"," [count*km2/km2]",3035650.21558358,782834.154403625,0.314084383739929
"1","97","Stratum_3"," [count*km2/km2]",3503256.54336908,996810.142080297,0.361640847551949
"1","98","Stratum_3"," [count*km2/km2]",3177741.3213185,906833.730630323,0.362342084928634
